sku,name,desc,rating,price,quantity,type,image
309335,2018 Cannondale Trail 3,"The Trail 3 is a fast and fun, performance-focused, trail shredding machine. Cannondale's C2 aluminum SmartForm frame is not only lightest-in-class, but also delivers exceptional stiffness and durability with a trail geometry that strikes the ideal balance between race-level quickness and confidence-inspiring stability. A RockShox Judy Silver fork brings 100mm of trail smoothing travel to the ride while durable WTB rims and tires crush the gnarliest rock gardens with ease. To optimize fit and handling, Cannondale uses 27.5-inch wheels on the X-Small and Small frames and 29-inch wheels on larger frame sizes. Carrying you uphill and down with crisp shifting is the streamlined 11-speed Shimano SLX drivetrain and for the ultimate in control, Shimano hydraulic disc brakes scrub speed reliably in all conditions. Cannondale supplies the bar and stem for a tight-handling front end and a comfortable riding position.",5.0,1299.0,17,29-Inch Wheel (29ers),http://thebicyclechain.com/images/library/large/cannondale-trail-3-309335-1.jpg
277962,2018 Cannondale Quick Disc 1,"This is where it all begins. When you decide to start your own fitness revolution. When you decide to work out, not in. When you trade in four walls for two wheels. And you become the one who’s taking you places. Your journey starts here, with the comfort, confidence and speed of the Quick Disc. With with some of the lowest weights in their category, the Quick bikes are easier to pedal, lift, and store. With a keen urban geometry, you get unbeatable efficiency and comfort. Shimano provides the shifting and powerful disc braking, while Cannondale's handlebar, stem, and seatpost are of excellent quality and durability to stand up to the toughest day-in-and-out usage.",0.0,1300.0,19,Multi-Speed,http://thebicyclechain.com/images/library/large/cannondale-quick-disc-1-277962-1.jpg
309330,2018 Cannondale CAAD Optimo 105,"The CAAD12's progeny — Cannondale's CAAD Optimo is the perfect gateway bike. With features and geometry derived directly from the mighty CAAD12, the Optimo's race-bred performance and welcoming price will get you hooked on cycling in no time. You'll shift without a second thought, thanks to the Shimano 105 drivetrain, and the carbon fork steers with precision while soaking up light road vibrations. Cannondale supplies the cockpit, seatpost, and saddle, so you know your position will be dialed-in and comfortable on every ride.",0.0,1349.0,15,Sport/Performance,http://thebicyclechain.com/images/library/large/cannondale-caad-optimo-105-309330-1.jpg
238693,2017 Cannondale Beast of the East 3,"For truly wild rides, you need a bike that's just as wild. Cannondale's Beast of the East 3 draws upon its legendary name as well as Cannondale's pedigreed SmartFormed aluminum to create a rig that's light, stiff, and responsive. Leading the way, a plush 120mm of suspension from SunTour's Raidon fork make this bike eager for lines that make other hardtails tremble. Light, sturdy Cannondale Beast rims are wide and stout to handle the superb ride and increased traction of 27.5 x 3-inch WTB tires. They're tubeless-ready to boot, so forget flats and focus on fun. A 1x10 Shimano SLX/Deore drivetrain gives you all the gears you need, so you'll save weight while keeping things simple. Deore discs from Shimano are there when you've got to hit the brakes, and tried-and-true handlebars, saddle, and stem from Cannondale are ready to get wild.",0.0,1399.0,18,Front-Suspension,http://thebicyclechain.com/images/library/large/cannondale-beast-of-the-east-2-copy-238693-1.jpg
278003,2017 Cannondale CAAD12 Disc Women's 105,"The finest alloy racing machine ever crafted, the CAAD12 is the crit hero's workhorse, a weekend warrior's wheelhouse, and an excellent all-around choice for riders of all levels. It's lighter, stiffer, and smoother than many carbon frames thanks to Cannondale's SmartForm C1 Premium Construction, nad comes outfitted with Shimano's trusty 105 drivetrain and hydraulic disc brakes for incredible stopping power and control. Fast-rolling aluminum rims, dialed-in women's specific geometry, and a stiff aluminum cockpit make this one of the highest performing aluminum stallions ever made.",0.0,1399.0,15,Sport/Performance,http://thebicyclechain.com/images/library/large/cannondale-caad12-disc-105-278003-1.jpg
278005,2017 Cannondale F-Si Women's 2,"An XC weapon with a World Cup pedigree, the women's F-Si combines modern XC geometry with Cannondale's renowned SmartFormed Alloy frame construction to deliver killer race performance at a more approachable price. Smart tube shaping makes for shorter chainstays and tighter handling, while SAVE micro-suspension ensures ride quality is nothing short of luxurious. A longer fork offset balances high-speed stability with low-speed agility, for an unbeatable feel and tons of confidence on the trail. A Shimano Deore drivetrain and smooth, powerful Shimano hydraulic disc brakes create pristine performance, and Cannondale's high quality aluminum handlebar, stem, and seatpost help you dial your position.",0.0,1399.0,14,Front-Suspension,http://thebicyclechain.com/images/library/large/cannondale-f-si-al-2-278005-1.jpg
278036,2017 Cannondale Synapse Carbon Women's Tiagra,"Paved, gravel, chip seal—it doesn't matter, it all just adds to the adventure. No matter what impulse drives you, the ynapse's perfect blend of race-day prowess, spot-on handling, and all-day comfort says ""get after it"". The BallisTec carbon frame features Cannondale's endurance race geometry for a perfect balance between pure race position and upright comfort. The shaped blades and offset dropouts of the tapered SAVE Plus fork allow the front wheel to track smoothly over rough surfaces for amazing comfort and control. With your trusty Shimano Tiagra drivetrain and Tektro brakes, you'll have smooth, precise shifting and powerful stopping on tap. And Cannondale's women's specific components include a smart touches like narrower, short reach bars and a women's saddle to ensure comfort over the long haul.",0.0,1399.0,19,Sport/Performance,http://thebicyclechain.com/images/library/large/cannondale-synapse-carbon-tiagra-278036-1.jpg
277933,2017 Cannondale Cujo 1,"When you're ready for a hardtail with insane amounts of tractions and slack angles that'll let you attack your favorite trails, look no further than Cannondale's Cujo 1. The 120mm-travel RockShox Recon fork shreds technical trail sections with ease. You'll love the 1 x 11-speed SRAM NX/GX drivetrain, and the stopping power of Shimano's Deore hydraulic disc brakes is rivaled by few. 27.5 x 3-inch WTB Ranger Comp tires provide loads of grip, so you'll gain confidence through loose or rocky terrain. With Cannondale's own handlebar, seatpost, and stem, you can be sure your position will be dialed-in and super comfortable.",0.0,1410.0,15,Front-Suspension,http://thebicyclechain.com/images/library/large/cannondale-cujo-1-277933-1.jpg
309284,2018 Cannondale Cujo 1,"When you're ready for a hardtail with insane amounts of traction and slack angles that'll let you attack your favorite trails, look no further than Cannondale's Cujo 1. The 120mm-travel RockShox Judy fork shreds technical trail sections with ease. You'll love the 1 x 11-speed Shimano XT/SLX drivetrain, and the stopping power of Shimano's hydraulic disc brakes is rivaled by few. 27.5 x 2.8-inch WTB Ranger Comp tires provide loads of grip, so you'll gain confidence through loose or rocky terrain. With Cannondale's own handlebar, seatpost, and stem, you can be sure your position will be dialed-in and super comfortable.",0.0,1499.0,16,Front-Suspension,http://thebicyclechain.com/images/library/large/cannondale-cujo-1-309284-1.jpg
277945,2017 Cannondale Habit 6,"Form a habit that embraces extreme levels of fun and adventure. Cannondale's Habit delivers the most important kind of mountain biking performance — pure, simple, trail-ripping fun! This lightweight aluminum frame features a Fox Float shock and 120mm of go-anywhere travel. A RockShox Recon fork offers another 120mm, so you can tackle rocks and roots with ease. WTB wheels are paired with matching WTB tires to ensure nimble handling and confidence-inspiring grip. An efficient SRAM drivetrain and powerful Tektro hydraulic disc brakes provide performance in tough conditions, while quality Cannondale components ensure proper position and comfort.",0.0,1499.0,13,Full-Suspension,http://thebicyclechain.com/images/library/large/cannondale-habit-al-6-277945-1.jpg
278007,2017 Cannondale Habit Women's 3,"The Cannondale Habit invites women everywhere to make shredding the gnar a regular tendency. Cannondale's Habit is composed and capable enough to run with bigger-travel bikes, yet light and lively enough to hold its own with the lycra set, delivering the most important kind of mountain bike performance — pure, simple, trail-ripping fun! This lightweight aluminum frame features an X-Fusion shock and 120mm of go-anywhere travel. A RockShox Recon fork offers another 120mm so you can tackle rocks and roots with ease. 27.5-inch WTB wheels are paired with matching WTB tires for nimble handling and confidence-inspiring grip. With a SRAM 10-speed drivetrain providing crisp gear shifts, and Tektro hydraulic disc brakes are smooth and powerful even on tricky terrain.",0.0,1499.0,15,Full-Suspension,http://thebicyclechain.com/images/library/large/cannondale-habit-al-3-278007-1.jpg
309305,2018 Cannondale Quick Carbon 2,"Who says you can't have the best of both worlds? Cannondale's Quick Carbon 2 is racing-bike light while maintaining its renowned comfort and ease of use. This versatile roadster is perfect for all your riding fun, from joining group rides and getting in better shape to tackling charity centuries and everyday commuting. Its full carbon frame and fork naturally soak up road vibrations for a velvety-smooth and lively ride. The 18-speed Sora drivetrain, FSA cranks, and lightweight Maddux wheels float up hills, and powerful Shimano hydraulic disc brakes help you keep your speed under control. The ergonomic grips, Cannondale saddle, and upright geometry all ensure you'll want to keep riding, mile after mile.",5.0,1499.0,19,Cannondale,http://thebicyclechain.com/images/library/large/cannondale-quick-carbon-2-309305-1.jpg
